Customer_ID,Order_ID,Subscription_Date,Product_ID,Product_Name,Category,Subscription_Type,Usage_Frequency,Revenue_Per_Customer,Payment_Plan,Discount_Applied,Support_Tickets,Feature_Adoption,Last_Login,Churn_Status,Customer_Tenure,Customer_Satisfaction,Marketing_Channel,Contract_Renewal,Num_Logins_Last_Month
3810,28197,2025-10-10,15,EdgeSync,Cloud Services,Free,Daily,3419,Annual,13,20,59,10/08/2023,0,2,5,Email,0,2
4937,28210,2025-05-24,13,CloudHorizon,Cloud Services,Basic,Daily,271,Monthly,27,24,78,03/07/2023,0,8,4,Social Media,1,28
4410,28213,2025-06-19,13,CloudHorizon,Cloud Services,Free,Monthly,2708,Annual,14,13,24,03/05/2023,0,3,4,Direct,0,25
3018,28216,2025-10-23,15,EdgeSync,Cloud Services,Free,Daily,1763,Monthly,4,41,49,08/09/2023,0,3,4,Email,1,5
3215,28219,2025-05-24,13,CloudHorizon,Cloud Services,Free,Daily,930,Annual,14,25,44,27/11/2023,0,3,3,Social Media,1,20
4925,28239,2025-10-04,15,EdgeSync,Cloud Services,Enterprise,Weekly,1969,Monthly,14,32,62,04/02/2024,0,5,4,Social Media,0,1
4145,28240,2025-07-27,14,SkyCompute,Cloud Services,Free,Monthly,2405,Monthly,21,22,33,18/09/2023,0,5,4,Advertisement,0,25
4562,28242,2025-05-06,13,CloudHorizon,Cloud Services,Basic,Weekly,2958,Monthly,9,41,86,29/05/2023,0,7,4,Referral,1,13
1011,28243,2025-02-04,14,SkyCompute,Cloud Services,Enterprise,Daily,449,Lifetime,28,18,93,28/07/2023,0,4,5,Direct,1,16
3200,28254,2025-11-04,14,SkyCompute,Cloud Services,Basic,Monthly,3672,Monthly,10,29,62,06/01/2024,0,8,5,Email,0,15
4377,28257,2025-05-03,14,SkyCompute,Cloud Services,Enterprise,Daily,2563,Monthly,16,21,52,08/12/2023,0,1,1,Social Media,0,6
3910,28265,2025-09-15,15,EdgeSync,Cloud Services,Enterprise,Weekly,3960,Monthly,26,43,49,04/10/2023,0,5,5,Direct,0,10
2419,28271,2025-04-14,15,EdgeSync,Cloud Services,Enterprise,Weekly,1219,Lifetime,11,30,89,02/02/2023,1,1,2,Referral,0,20
1632,28275,2025-03-03,14,SkyCompute,Cloud Services,Enterprise,Monthly,3780,Lifetime,3,35,28,11/08/2023,1,5,2,Advertisement,0,23
4997,28277,2025-10-09,16,ServerNexus,Cloud Services,Pro,Weekly,706,Monthly,10,14,25,27/02/2023,0,7,4,Referral,1,10
3396,28283,2025-03-08,13,CloudHorizon,Cloud Services,Free,Daily,223,Monthly,20,24,87,25/05/2023,0,9,3,Email,0,23
4936,28286,2025-04-01,15,EdgeSync,Cloud Services,Free,Monthly,3383,Annual,20,29,79,11/03/2023,0,2,4,Referral,0,15
1068,28303,2025-04-05,16,ServerNexus,Cloud Services,Pro,Daily,3514,Lifetime,7,37,34,23/01/2023,0,4,2,Email,0,26
762,28305,2025-07-17,16,ServerNexus,Cloud Services,Basic,Weekly,873,Annual,6,4,30,29/10/2023,0,1,1,Direct,1,0
1864,28320,2025-09-14,15,EdgeSync,Cloud Services,Enterprise,Daily,4293,Monthly,19,30,72,22/02/2024,0,7,5,Email,1,8
174,28321,2025-05-09,13,CloudHorizon,Cloud Services,Free,Monthly,813,Lifetime,15,40,88,30/11/2023,0,8,1,Referral,0,11
4782,28324,2025-11-08,16,ServerNexus,Cloud Services,Enterprise,Daily,2950,Lifetime,20,36,92,07/02/2024,0,3,1,Social Media,1,3
1080,28338,2025-12-11,14,SkyCompute,Cloud Services,Enterprise,Daily,259,Annual,27,4,52,14/08/2023,0,5,2,Social Media,0,14
2457,28341,2025-08-06,16,ServerNexus,Cloud Services,Free,Monthly,4431,Monthly,5,7,79,16/06/2023,0,2,1,Referral,0,2
1401,28343,2025-02-04,14,SkyCompute,Cloud Services,Pro,Monthly,3904,Annual,0,42,28,27/10/2023,1,2,1,Email,1,26
4152,28344,2025-07-07,14,SkyCompute,Cloud Services,Enterprise,Daily,3289,Lifetime,5,18,93,30/01/2023,0,5,2,Social Media,1,25
3869,28345,2025-03-15,16,ServerNexus,Cloud Services,Enterprise,Weekly,3546,Annual,23,47,93,15/02/2023,0,3,1,Referral,0,27
4200,28347,2025-12-24,16,ServerNexus,Cloud Services,Basic,Weekly,1561,Annual,27,44,82,19/02/2023,0,6,5,Advertisement,1,15
1688,28352,2025-06-15,14,SkyCompute,Cloud Services,Pro,Daily,1088,Monthly,19,22,53,13/12/2023,0,8,2,Advertisement,0,28
3062,28355,2025-08-25,16,ServerNexus,Cloud Services,Free,Weekly,2298,Annual,21,24,97,27/04/2023,0,6,5,Referral,0,6
2241,28357,2025-09-05,13,CloudHorizon,Cloud Services,Pro,Weekly,4253,Annual,27,11,54,11/02/2024,0,4,5,Social Media,0,12
4152,28362,2025-10-29,14,SkyCompute,Cloud Services,Enterprise,Daily,2722,Annual,26,23,44,27/03/2023,0,4,4,Referral,1,3
4759,28371,2025-06-21,15,EdgeSync,Cloud Services,Enterprise,Weekly,4807,Monthly,20,7,47,04/10/2023,0,2,2,Social Media,1,7
1648,28372,2025-02-21,14,SkyCompute,Cloud Services,Basic,Weekly,343,Lifetime,19,13,66,09/02/2024,0,5,2,Social Media,0,14
304,28378,2025-03-23,16,ServerNexus,Cloud Services,Enterprise,Daily,2118,Annual,1,8,48,22/04/2023,0,5,4,Advertisement,0,10
3237,28380,2025-03-13,14,SkyCompute,Cloud Services,Pro,Monthly,1469,Monthly,24,20,97,08/10/2023,1,5,2,Direct,0,0
837,28390,2025-06-22,16,ServerNexus,Cloud Services,Enterprise,Daily,859,Annual,0,12,43,03/02/2024,0,2,4,Direct,0,0
2646,28400,2025-08-17,14,SkyCompute,Cloud Services,Basic,Weekly,3660,Annual,18,33,72,14/01/2023,0,3,4,Direct,0,3
1760,28401,2025-05-23,14,SkyCompute,Cloud Services,Pro,Daily,1703,Lifetime,20,5,83,10/02/2023,0,5,4,Social Media,1,11
1825,28404,2025-11-20,13,CloudHorizon,Cloud Services,Enterprise,Monthly,4553,Monthly,26,41,31,12/12/2023,0,3,3,Email,1,24
479,28412,2025-03-29,16,ServerNexus,Cloud Services,Basic,Monthly,4635,Annual,3,1,27,13/10/2023,0,3,3,Advertisement,0,20
4779,28416,2025-05-12,14,SkyCompute,Cloud Services,Pro,Monthly,1969,Annual,27,44,22,18/02/2024,0,5,1,Email,0,16
3819,28430,2025-10-01,13,CloudHorizon,Cloud Services,Pro,Weekly,1645,Annual,8,1,92,28/02/2024,0,9,2,Referral,1,8
2508,28433,2025-07-28,15,EdgeSync,Cloud Services,Pro,Monthly,3968,Annual,12,24,51,05/06/2023,0,6,3,Social Media,0,23
2723,28438,2025-02-28,15,EdgeSync,Cloud Services,Pro,Monthly,3287,Lifetime,15,29,48,01/05/2023,0,3,3,Advertisement,0,5
2740,28443,2025-10-11,15,EdgeSync,Cloud Services,Basic,Monthly,3293,Monthly,9,14,73,24/08/2023,0,3,5,Email,0,12
1938,28446,2025-09-30,16,ServerNexus,Cloud Services,Basic,Weekly,4128,Monthly,7,24,43,05/01/2024,0,1,5,Social Media,0,4
2774,28452,2025-11-21,16,ServerNexus,Cloud Services,Enterprise,Monthly,4884,Monthly,16,15,50,07/02/2024,1,4,3,Direct,0,18
4784,28457,2025-07-21,16,ServerNexus,Cloud Services,Enterprise,Monthly,1622,Monthly,13,6,75,30/10/2023,0,1,1,Email,0,2
3905,28470,2025-02-19,15,EdgeSync,Cloud Services,Free,Daily,3859,Lifetime,5,7,93,16/07/2023,0,1,4,Social Media,0,3
592,28477,2025-01-25,16,ServerNexus,Cloud Services,Free,Daily,3801,Annual,20,17,74,26/02/2024,1,7,2,Referral,0,17
4592,28485,2025-02-03,15,EdgeSync,Cloud Services,Pro,Weekly,881,Annual,15,13,54,02/02/2023,0,3,1,Email,1,29
2211,28487,2025-09-20,16,ServerNexus,Cloud Services,Basic,Daily,3322,Lifetime,10,23,82,20/08/2023,0,6,1,Email,0,2
3879,28489,2025-11-30,15,EdgeSync,Cloud Services,Basic,Daily,1019,Annual,19,21,79,14/08/2023,0,2,1,Social Media,0,14
3891,28495,2025-10-04,13,CloudHorizon,Cloud Services,Enterprise,Daily,4285,Monthly,10,37,78,26/07/2023,0,7,2,Referral,0,18
176,28500,2025-05-21,16,ServerNexus,Cloud Services,Free,Monthly,2434,Monthly,19,16,95,24/02/2024,1,9,5,Referral,0,10
953,28503,2025-12-16,14,SkyCompute,Cloud Services,Free,Daily,3912,Lifetime,12,23,24,30/12/2023,0,8,4,Email,0,21
1335,28508,2025-02-19,16,ServerNexus,Cloud Services,Basic,Monthly,4859,Lifetime,22,48,51,19/07/2023,0,9,2,Social Media,0,15
2855,28511,2025-10-16,16,ServerNexus,Cloud Services,Basic,Monthly,3157,Lifetime,1,48,73,11/02/2024,0,6,5,Email,0,28
4885,28514,2025-04-12,13,CloudHorizon,Cloud Services,Pro,Weekly,562,Monthly,26,31,64,12/08/2023,0,8,5,Direct,0,26
3633,28517,2025-02-18,13,CloudHorizon,Cloud Services,Free,Weekly,154,Monthly,0,18,42,04/10/2023,0,8,4,Referral,0,2
124,28523,2025-08-16,15,EdgeSync,Cloud Services,Enterprise,Daily,2525,Monthly,29,1,29,31/03/2023,0,6,2,Advertisement,0,29
4975,28533,2025-03-29,13,CloudHorizon,Cloud Services,Pro,Daily,4177,Monthly,16,49,76,01/01/2023,0,8,4,Referral,0,10
3682,28544,2025-01-07,14,SkyCompute,Cloud Services,Basic,Weekly,1816,Monthly,29,14,39,25/10/2023,0,6,2,Referral,0,6
3515,28555,2025-08-10,13,CloudHorizon,Cloud Services,Basic,Daily,248,Monthly,2,1,65,28/07/2023,0,4,3,Referral,0,12
1467,28562,2025-01-28,16,ServerNexus,Cloud Services,Pro,Monthly,2106,Lifetime,21,33,73,26/01/2024,0,3,1,Referral,0,8
1271,28572,2025-07-03,15,EdgeSync,Cloud Services,Enterprise,Weekly,2034,Monthly,9,42,37,10/11/2023,1,8,4,Direct,1,29
1240,28573,2025-03-01,14,SkyCompute,Cloud Services,Pro,Weekly,3765,Monthly,25,17,49,16/07/2023,1,4,3,Social Media,1,26
1443,28574,2025-12-13,14,SkyCompute,Cloud Services,Pro,Weekly,509,Monthly,21,46,48,16/09/2023,0,6,3,Direct,1,14
817,28576,2025-06-27,15,EdgeSync,Cloud Services,Enterprise,Daily,2301,Monthly,18,17,96,13/10/2023,0,8,3,Advertisement,0,18
4968,28587,2025-09-02,14,SkyCompute,Cloud Services,Free,Monthly,2390,Lifetime,13,39,46,16/09/2023,0,9,5,Social Media,1,23
4036,28590,2025-10-06,14,SkyCompute,Cloud Services,Pro,Monthly,379,Monthly,15,45,46,10/02/2023,0,2,3,Social Media,1,1
3451,28594,2025-01-18,16,ServerNexus,Cloud Services,Basic,Daily,3258,Monthly,16,17,92,23/02/2023,0,3,2,Referral,0,10
2123,28599,2025-07-03,14,SkyCompute,Cloud Services,Pro,Weekly,3741,Lifetime,10,3,77,19/08/2023,0,4,1,Advertisement,1,13
685,28605,2025-07-01,13,CloudHorizon,Cloud Services,Free,Monthly,3120,Lifetime,1,6,44,13/09/2023,0,5,5,Social Media,1,10
248,28606,2025-07-08,16,ServerNexus,Cloud Services,Basic,Weekly,3418,Monthly,10,19,99,20/05/2023,0,2,5,Referral,0,27
3488,28612,2025-12-26,14,SkyCompute,Cloud Services,Free,Monthly,1957,Monthly,2,32,78,12/01/2023,0,9,1,Referral,0,25
3804,28613,2025-01-30,16,ServerNexus,Cloud Services,Pro,Daily,604,Annual,14,36,91,03/01/2023,0,8,5,Advertisement,0,17
1447,28615,2025-09-12,14,SkyCompute,Cloud Services,Basic,Weekly,860,Monthly,26,30,76,14/09/2023,0,7,3,Email,0,4
3826,28618,2025-07-22,14,SkyCompute,Cloud Services,Free,Daily,2643,Annual,14,38,86,08/05/2023,1,2,2,Advertisement,0,22
4909,28622,2025-02-23,14,SkyCompute,Cloud Services,Free,Daily,2608,Monthly,3,19,59,19/06/2023,0,8,3,Advertisement,1,10
2049,28624,2025-02-24,16,ServerNexus,Cloud Services,Pro,Monthly,3103,Monthly,27,44,82,09/12/2023,0,6,1,Direct,0,21
1449,28627,2025-11-16,15,EdgeSync,Cloud Services,Basic,Weekly,976,Annual,22,21,85,02/02/2023,1,7,1,Social Media,1,19
1421,28630,2025-09-11,14,SkyCompute,Cloud Services,Pro,Weekly,4903,Monthly,0,39,32,10/08/2023,0,4,3,Advertisement,0,24
4933,28631,2025-12-04,16,ServerNexus,Cloud Services,Enterprise,Weekly,3590,Annual,0,7,30,11/10/2023,0,5,3,Direct,1,0
3483,28640,2025-03-06,16,ServerNexus,Cloud Services,Free,Monthly,2841,Annual,29,8,78,15/07/2023,0,6,5,Advertisement,0,16
210,28641,2025-03-10,16,ServerNexus,Cloud Services,Free,Daily,4641,Lifetime,21,25,45,04/10/2023,1,6,1,Direct,0,26
2898,28644,2025-01-17,13,CloudHorizon,Cloud Services,Pro,Monthly,1724,Monthly,23,21,29,18/08/2023,0,6,3,Direct,1,0
1333,28645,2025-11-21,15,EdgeSync,Cloud Services,Pro,Monthly,3948,Annual,2,44,89,24/03/2023,0,4,5,Referral,0,0
4184,28647,2025-02-25,16,ServerNexus,Cloud Services,Enterprise,Weekly,2351,Lifetime,25,8,28,26/02/2024,0,2,3,Direct,1,7
4476,28652,2025-09-02,14,SkyCompute,Cloud Services,Free,Monthly,657,Annual,13,47,22,12/04/2023,0,3,1,Referral,0,0
1530,28654,2025-06-08,15,EdgeSync,Cloud Services,Free,Daily,1414,Lifetime,21,32,20,31/01/2023,0,3,4,Referral,0,25
1298,28663,2025-08-02,15,EdgeSync,Cloud Services,Pro,Monthly,4249,Lifetime,23,33,22,24/07/2023,0,1,4,Social Media,0,5
212,28668,2025-09-28,15,EdgeSync,Cloud Services,Free,Monthly,240,Lifetime,6,42,43,18/01/2023,0,8,4,Social Media,0,23
4766,28675,2025-09-15,14,SkyCompute,Cloud Services,Enterprise,Daily,4703,Monthly,1,30,34,14/05/2023,0,4,5,Referral,0,12
3765,28677,2025-01-04,16,ServerNexus,Cloud Services,Free,Monthly,558,Lifetime,2,0,49,12/01/2023,1,7,3,Social Media,0,7
4787,28681,2025-09-21,14,SkyCompute,Cloud Services,Enterprise,Monthly,2766,Annual,21,22,51,29/08/2023,1,8,1,Advertisement,0,21
3633,28685,2025-01-04,16,ServerNexus,Cloud Services,Pro,Monthly,373,Lifetime,6,15,60,21/03/2023,0,9,5,Email,0,6
4531,28687,2025-06-04,14,SkyCompute,Cloud Services,Free,Weekly,4214,Lifetime,1,35,35,16/10/2023,0,5,2,Direct,0,26
4316,28689,2025-05-03,15,EdgeSync,Cloud Services,Free,Weekly,2758,Monthly,6,20,39,27/02/2023,1,3,1,Advertisement,0,17
2899,28694,2025-09-07,13,CloudHorizon,Cloud Services,Pro,Daily,3863,Monthly,17,22,74,23/02/2023,0,8,4,Advertisement,1,11
4287,28711,2025-01-23,13,CloudHorizon,Cloud Services,Basic,Daily,4417,Lifetime,11,28,91,11/12/2023,0,3,1,Direct,0,4
1419,28727,2025-10-28,14,SkyCompute,Cloud Services,Free,Weekly,3733,Annual,1,43,37,03/07/2023,0,9,5,Direct,1,6
31,28728,2025-05-29,14,SkyCompute,Cloud Services,Basic,Monthly,2813,Annual,14,44,45,16/04/2023,0,8,2,Email,1,19
933,28733,2025-01-15,15,EdgeSync,Cloud Services,Enterprise,Weekly,1577,Annual,2,12,70,15/01/2023,1,7,4,Social Media,0,13
651,28737,2025-01-29,13,CloudHorizon,Cloud Services,Free,Daily,4310,Monthly,10,29,74,28/12/2023,0,3,1,Social Media,1,17
1268,28749,2025-08-19,16,ServerNexus,Cloud Services,Free,Weekly,2942,Monthly,10,48,41,04/06/2023,0,2,4,Direct,0,28
363,28751,2025-05-08,15,EdgeSync,Cloud Services,Enterprise,Daily,2533,Monthly,1,44,36,24/01/2023,0,4,5,Direct,0,18
3801,28752,2025-04-15,16,ServerNexus,Cloud Services,Free,Weekly,833,Monthly,29,18,52,04/10/2023,1,5,4,Social Media,0,14
1656,28762,2025-05-19,15,EdgeSync,Cloud Services,Pro,Weekly,4758,Annual,0,11,24,01/07/2023,0,7,1,Referral,0,21
4162,28769,2025-09-24,14,SkyCompute,Cloud Services,Free,Monthly,1578,Lifetime,19,21,43,14/01/2024,0,9,5,Social Media,0,7
2907,28773,2025-11-24,16,ServerNexus,Cloud Services,Pro,Monthly,2081,Monthly,6,49,20,02/04/2023,0,6,4,Direct,0,2
2087,28788,2025-02-06,14,SkyCompute,Cloud Services,Free,Monthly,2412,Monthly,16,12,98,02/11/2023,0,6,3,Advertisement,0,29
2531,28789,2025-08-06,15,EdgeSync,Cloud Services,Enterprise,Weekly,1074,Annual,1,38,41,27/03/2023,0,6,3,Direct,0,21
3463,28793,2025-11-03,13,CloudHorizon,Cloud Services,Free,Weekly,1431,Annual,23,11,93,10/08/2023,0,2,1,Email,0,18
4839,28794,2025-06-22,16,ServerNexus,Cloud Services,Basic,Daily,2062,Lifetime,3,5,58,06/02/2023,0,2,5,Email,0,28
3359,28805,2025-06-29,15,EdgeSync,Cloud Services,Free,Weekly,2857,Annual,28,22,66,29/11/2023,0,8,3,Advertisement,0,0
1482,28812,2025-12-06,14,SkyCompute,Cloud Services,Free,Daily,4219,Monthly,6,15,20,18/01/2024,0,7,3,Advertisement,0,17
3394,28817,2025-07-13,13,CloudHorizon,Cloud Services,Basic,Monthly,2035,Monthly,10,22,89,16/07/2023,0,6,2,Social Media,0,15
4808,28818,2025-01-31,13,CloudHorizon,Cloud Services,Enterprise,Monthly,3214,Monthly,1,25,68,22/01/2023,1,9,2,Advertisement,0,1
1002,28827,2025-11-22,13,CloudHorizon,Cloud Services,Basic,Weekly,1996,Annual,28,12,29,06/02/2023,0,4,1,Referral,0,12
4618,28838,2025-07-18,14,SkyCompute,Cloud Services,Basic,Daily,477,Monthly,27,5,45,12/08/2023,1,1,1,Direct,1,16
678,28840,2025-09-13,14,SkyCompute,Cloud Services,Pro,Weekly,2434,Annual,14,4,71,16/08/2023,0,7,4,Referral,1,6
2536,28841,2025-02-27,13,CloudHorizon,Cloud Services,Enterprise,Monthly,79,Monthly,5,21,73,12/01/2023,0,4,4,Direct,1,24
3260,28845,2025-12-09,16,ServerNexus,Cloud Services,Basic,Daily,4506,Lifetime,16,38,53,23/09/2023,0,2,4,Advertisement,0,28
3749,28846,2025-09-29,16,ServerNexus,Cloud Services,Free,Weekly,4833,Annual,26,11,89,08/08/2023,0,2,2,Social Media,1,5
1010,28855,2025-06-29,13,CloudHorizon,Cloud Services,Free,Weekly,1455,Annual,20,24,55,24/03/2023,0,9,4,Email,0,8
3120,28857,2025-01-14,15,EdgeSync,Cloud Services,Basic,Daily,536,Monthly,1,43,54,09/02/2024,0,1,1,Advertisement,1,26
2779,28858,2025-07-01,14,SkyCompute,Cloud Services,Free,Daily,1519,Monthly,7,0,76,18/12/2023,0,9,2,Social Media,1,8
1725,28870,2025-10-15,14,SkyCompute,Cloud Services,Free,Weekly,1386,Annual,21,13,46,30/09/2023,0,4,5,Advertisement,1,22
43,28879,2025-04-22,15,EdgeSync,Cloud Services,Free,Daily,4354,Annual,9,15,95,12/05/2023,0,1,5,Social Media,0,23
2243,28884,2025-10-04,16,ServerNexus,Cloud Services,Pro,Weekly,3647,Lifetime,22,19,26,13/05/2023,0,8,2,Advertisement,0,29
3004,28890,2025-03-16,16,ServerNexus,Cloud Services,Free,Weekly,4154,Annual,26,41,33,08/10/2023,0,5,3,Referral,0,13
4925,28898,2025-07-11,15,EdgeSync,Cloud Services,Enterprise,Daily,606,Monthly,8,21,26,28/04/2023,0,8,2,Referral,0,1
2364,28900,2025-08-21,16,ServerNexus,Cloud Services,Free,Weekly,3126,Lifetime,29,16,81,22/08/2023,0,8,1,Advertisement,0,5
213,28903,2025-08-20,14,SkyCompute,Cloud Services,Pro,Daily,3155,Annual,3,11,77,04/02/2024,0,3,5,Social Media,0,27
4219,28908,2025-05-13,13,CloudHorizon,Cloud Services,Free,Daily,3565,Monthly,8,46,35,21/06/2023,0,5,1,Referral,0,9
894,28918,2025-02-15,15,EdgeSync,Cloud Services,Enterprise,Weekly,4486,Monthly,20,38,73,30/10/2023,1,6,1,Referral,0,23
2286,28928,2025-09-28,15,EdgeSync,Cloud Services,Basic,Weekly,1845,Annual,7,17,22,21/02/2023,0,8,1,Social Media,0,0
2499,28946,2025-10-29,15,EdgeSync,Cloud Services,Enterprise,Daily,4154,Annual,21,40,70,07/08/2023,0,4,5,Direct,0,28
460,28950,2025-05-05,16,ServerNexus,Cloud Services,Free,Daily,4702,Annual,8,36,33,29/08/2023,0,3,3,Social Media,1,20
4267,28952,2025-02-18,14,SkyCompute,Cloud Services,Enterprise,Daily,1879,Annual,14,6,52,18/12/2023,1,5,1,Email,0,16
2187,28953,2025-10-24,16,ServerNexus,Cloud Services,Free,Weekly,4083,Annual,15,12,99,19/02/2023,0,9,4,Referral,1,19
1323,28965,2025-11-19,15,EdgeSync,Cloud Services,Free,Weekly,350,Monthly,14,10,41,10/03/2023,0,2,3,Direct,0,18
4597,28968,2025-07-04,14,SkyCompute,Cloud Services,Basic,Monthly,2544,Annual,5,11,32,03/05/2023,0,3,3,Direct,1,1
1356,28971,2025-07-31,14,SkyCompute,Cloud Services,Free,Daily,1724,Monthly,21,13,30,24/01/2024,0,4,2,Advertisement,0,28
3695,28977,2025-05-26,14,SkyCompute,Cloud Services,Basic,Monthly,3363,Annual,14,25,76,11/01/2023,0,6,5,Social Media,0,0
1528,28979,2025-01-19,14,SkyCompute,Cloud Services,Basic,Monthly,2865,Annual,2,26,40,12/02/2024,0,9,2,Direct,1,12
2132,29002,2025-05-08,14,SkyCompute,Cloud Services,Free,Weekly,4536,Lifetime,5,6,51,15/07/2023,0,3,4,Direct,0,13
775,29005,2025-06-07,16,ServerNexus,Cloud Services,Free,Monthly,3563,Monthly,0,4,36,08/01/2023,0,1,5,Advertisement,0,23
206,29007,2025-05-11,13,CloudHorizon,Cloud Services,Basic,Weekly,2281,Annual,16,8,88,19/12/2023,0,8,4,Social Media,0,11
2619,29019,2025-02-14,15,EdgeSync,Cloud Services,Pro,Weekly,1279,Annual,3,9,67,28/01/2023,0,4,5,Email,1,14
1728,29021,2025-03-22,13,CloudHorizon,Cloud Services,Free,Monthly,4918,Monthly,1,32,37,10/10/2023,0,5,4,Direct,0,10
6,29035,2025-08-02,15,EdgeSync,Cloud Services,Basic,Daily,4007,Annual,10,43,61,29/05/2023,0,4,2,Direct,0,29
1438,29040,2025-11-15,16,ServerNexus,Cloud Services,Free,Weekly,711,Annual,20,35,42,04/02/2023,0,2,4,Advertisement,1,6
3929,29044,2025-11-28,14,SkyCompute,Cloud Services,Pro,Monthly,1053,Lifetime,12,2,51,15/12/2023,0,4,5,Social Media,0,1
1124,29047,2025-09-18,14,SkyCompute,Cloud Services,Basic,Monthly,1901,Lifetime,10,7,51,05/02/2024,0,4,3,Social Media,1,13
521,29056,2025-12-14,13,CloudHorizon,Cloud Services,Enterprise,Daily,2108,Lifetime,21,3,98,21/07/2023,0,6,5,Advertisement,1,26
3951,29058,2025-11-06,15,EdgeSync,Cloud Services,Basic,Monthly,4557,Lifetime,13,47,96,24/01/2024,0,5,1,Email,1,28
4850,29060,2025-01-23,14,SkyCompute,Cloud Services,Pro,Daily,503,Lifetime,25,22,21,05/02/2024,0,9,2,Referral,0,14
373,29073,2025-07-06,16,ServerNexus,Cloud Services,Basic,Weekly,4103,Lifetime,26,21,83,09/01/2023,1,1,4,Social Media,0,19
4727,29084,2025-04-08,15,EdgeSync,Cloud Services,Enterprise,Daily,4641,Annual,19,28,57,16/11/2023,1,5,2,Referral,0,26
977,29094,2025-11-28,14,SkyCompute,Cloud Services,Basic,Daily,2927,Lifetime,1,30,53,26/02/2023,0,6,5,Email,0,28
2599,29098,2025-11-13,15,EdgeSync,Cloud Services,Basic,Weekly,4222,Annual,15,39,77,21/02/2023,0,4,1,Advertisement,0,11
4491,29099,2025-05-19,14,SkyCompute,Cloud Services,Enterprise,Monthly,3749,Lifetime,17,14,42,28/02/2023,0,2,1,Advertisement,0,7
4668,29103,2025-01-13,13,CloudHorizon,Cloud Services,Pro,Weekly,1887,Lifetime,23,49,83,10/11/2023,0,2,3,Email,1,15
3630,29106,2025-05-18,14,SkyCompute,Cloud Services,Enterprise,Daily,3030,Annual,4,23,21,09/09/2023,0,9,5,Social Media,0,16
2417,29109,2025-02-14,16,ServerNexus,Cloud Services,Pro,Weekly,4802,Lifetime,20,7,67,15/02/2024,1,4,5,Referral,0,15
4532,29111,2025-02-13,16,ServerNexus,Cloud Services,Enterprise,Monthly,3743,Monthly,14,20,98,23/05/2023,0,9,4,Referral,1,8
1258,29118,2025-01-05,13,CloudHorizon,Cloud Services,Basic,Monthly,4862,Monthly,9,31,25,30/05/2023,0,7,2,Email,0,20
1507,29124,2025-09-30,14,SkyCompute,Cloud Services,Basic,Monthly,3454,Monthly,6,24,29,16/06/2023,0,9,1,Email,0,26
349,29127,2025-12-21,16,ServerNexus,Cloud Services,Pro,Weekly,970,Lifetime,16,49,67,18/07/2023,0,3,3,Advertisement,0,23
3732,29133,2025-05-27,14,SkyCompute,Cloud Services,Basic,Daily,4568,Monthly,10,29,89,24/02/2023,0,6,1,Social Media,1,26
2323,29136,2025-07-19,13,CloudHorizon,Cloud Services,Free,Monthly,1914,Monthly,24,35,94,21/04/2023,1,8,1,Advertisement,0,2
347,29141,2025-03-01,14,SkyCompute,Cloud Services,Enterprise,Daily,2072,Annual,0,27,84,28/07/2023,0,7,4,Email,1,26
4697,29147,2025-01-21,16,ServerNexus,Cloud Services,Basic,Weekly,4663,Annual,5,12,50,31/03/2023,0,2,1,Direct,1,11
1491,29154,2025-01-15,13,CloudHorizon,Cloud Services,Enterprise,Daily,3854,Annual,7,27,70,13/02/2024,1,3,4,Email,1,8
1389,29160,2025-08-30,14,SkyCompute,Cloud Services,Basic,Daily,2147,Lifetime,5,49,90,16/06/2023,0,1,1,Direct,0,12
3732,29165,2025-11-14,13,CloudHorizon,Cloud Services,Basic,Weekly,3542,Monthly,0,49,53,24/08/2023,0,1,1,Email,1,7
2411,29167,2025-06-27,15,EdgeSync,Cloud Services,Basic,Daily,1442,Lifetime,10,48,73,24/12/2023,0,3,2,Email,1,25
1763,29168,2025-08-28,14,SkyCompute,Cloud Services,Free,Weekly,438,Monthly,24,15,38,27/05/2023,0,1,1,Direct,0,16
4261,29173,2025-03-22,15,EdgeSync,Cloud Services,Basic,Weekly,2485,Annual,3,42,74,01/01/2024,0,5,5,Email,1,6
4410,29175,2025-11-28,13,CloudHorizon,Cloud Services,Free,Daily,607,Monthly,21,5,66,15/02/2023,0,1,2,Referral,0,16
351,29176,2025-12-03,15,EdgeSync,Cloud Services,Free,Monthly,871,Annual,4,24,36,27/09/2023,0,6,4,Advertisement,0,25
3847,29179,2025-12-06,13,CloudHorizon,Cloud Services,Pro,Daily,124,Lifetime,27,25,79,09/12/2023,0,3,2,Referral,0,14
1043,29181,2025-06-09,15,EdgeSync,Cloud Services,Pro,Monthly,2036,Annual,6,13,77,22/04/2023,0,6,5,Direct,0,18
4532,29183,2025-01-18,13,CloudHorizon,Cloud Services,Free,Weekly,2565,Monthly,9,34,73,16/12/2023,0,9,5,Advertisement,0,5
4464,29187,2025-06-09,13,CloudHorizon,Cloud Services,Free,Weekly,1003,Lifetime,25,25,69,04/12/2023,0,7,4,Email,0,15
702,29189,2025-02-26,16,ServerNexus,Cloud Services,Enterprise,Monthly,910,Monthly,24,12,48,21/11/2023,0,4,1,Advertisement,0,5
