Customer_ID,Order_ID,Subscription_Date,Product_ID,Product_Name,Category,Subscription_Type,Usage_Frequency,Revenue_Per_Customer,Payment_Plan,Discount_Applied,Support_Tickets,Feature_Adoption,Last_Login,Churn_Status,Customer_Tenure,Customer_Satisfaction,Marketing_Channel,Contract_Renewal,Num_Logins_Last_Month
3148,28262,19/03/2023,20,APIConnect,Development Tools,Free,Weekly,1289,Annual,13,20,21,24/09/2023,0,8,4,Advertisement,1,1
1758,28266,17/12/2023,20,APIConnect,Development Tools,Pro,Daily,2477,Annual,29,20,97,27/03/2023,0,9,5,Direct,0,12
3224,28270,17/05/2022,20,APIConnect,Development Tools,Enterprise,Daily,1909,Lifetime,2,46,86,24/05/2023,0,9,5,Direct,1,22
3622,28272,13/10/2022,17,CodeFusion,Development Tools,Basic,Weekly,1215,Monthly,19,21,84,31/12/2023,0,1,5,Referral,1,14
3814,28278,30/10/2023,17,CodeFusion,Development Tools,Enterprise,Monthly,2672,Annual,6,23,55,11/09/2023,0,5,4,Direct,0,20
2825,28285,28/02/2024,18,DevSync,Development Tools,Pro,Weekly,1075,Lifetime,28,19,49,04/03/2023,1,9,2,Direct,0,20
243,28288,04/04/2023,20,APIConnect,Development Tools,Pro,Monthly,440,Lifetime,20,14,36,09/12/2023,0,4,5,Direct,1,4
4086,28290,18/06/2022,18,DevSync,Development Tools,Free,Monthly,4200,Annual,9,35,69,14/11/2023,0,6,1,Email,1,9
4899,28293,07/02/2022,18,DevSync,Development Tools,Free,Weekly,355,Monthly,26,49,81,04/02/2024,0,7,5,Advertisement,0,28
1464,28295,22/12/2023,17,CodeFusion,Development Tools,Free,Monthly,2749,Annual,14,16,22,09/07/2023,0,8,1,Social Media,0,19
2158,28296,15/06/2023,18,DevSync,Development Tools,Enterprise,Monthly,775,Lifetime,22,34,46,16/02/2023,0,8,3,Email,0,1
1258,28297,11/12/2022,18,DevSync,Development Tools,Pro,Weekly,3921,Annual,10,46,74,06/02/2024,0,1,2,Referral,0,7
35,28299,07/04/2023,19,ScriptEase,Development Tools,Basic,Weekly,140,Lifetime,24,42,22,03/02/2023,0,8,5,Direct,0,20
4425,28300,07/06/2023,20,APIConnect,Development Tools,Enterprise,Daily,410,Lifetime,12,33,43,21/11/2023,0,3,3,Advertisement,0,24
288,28302,21/03/2023,19,ScriptEase,Development Tools,Enterprise,Monthly,381,Annual,23,13,54,29/06/2023,0,7,5,Social Media,1,14
1596,28304,03/02/2023,18,DevSync,Development Tools,Enterprise,Monthly,1643,Monthly,3,3,38,20/09/2023,0,6,3,Advertisement,0,10
2238,28306,28/03/2023,19,ScriptEase,Development Tools,Free,Daily,1228,Lifetime,3,30,93,21/11/2023,0,1,3,Direct,1,18
3794,28316,28/05/2023,17,CodeFusion,Development Tools,Free,Monthly,1662,Monthly,2,49,69,27/11/2023,0,3,1,Advertisement,0,1
2801,28317,10/08/2023,18,DevSync,Development Tools,Free,Monthly,3404,Lifetime,8,22,63,04/04/2023,1,3,1,Direct,0,19
1967,28322,09/07/2023,19,ScriptEase,Development Tools,Enterprise,Weekly,632,Lifetime,23,16,32,26/02/2024,0,8,3,Email,0,2
4887,28323,02/01/2024,19,ScriptEase,Development Tools,Free,Weekly,1740,Lifetime,9,46,62,09/11/2023,0,2,3,Direct,0,23
2539,28330,05/10/2022,17,CodeFusion,Development Tools,Basic,Monthly,2916,Annual,13,32,50,15/10/2023,0,9,3,Direct,1,22
2667,28332,10/04/2023,20,APIConnect,Development Tools,Enterprise,Monthly,4926,Lifetime,1,11,39,29/02/2024,0,2,1,Advertisement,0,2
9,28333,12/04/2022,19,ScriptEase,Development Tools,Free,Daily,4250,Monthly,20,0,93,12/03/2023,1,9,1,Advertisement,1,12
2167,28335,30/05/2023,18,DevSync,Development Tools,Free,Daily,2545,Lifetime,14,21,76,12/08/2023,1,2,4,Email,0,23
1036,28337,09/06/2023,18,DevSync,Development Tools,Enterprise,Daily,3962,Monthly,0,41,73,23/01/2023,0,9,5,Direct,0,10
3627,28340,02/03/2023,19,ScriptEase,Development Tools,Basic,Monthly,4724,Annual,0,28,33,07/06/2023,1,8,5,Referral,0,21
2438,28350,08/12/2022,17,CodeFusion,Development Tools,Pro,Weekly,3348,Annual,11,34,69,14/12/2023,0,5,3,Advertisement,0,16
3173,28351,30/04/2022,17,CodeFusion,Development Tools,Pro,Daily,4032,Lifetime,11,10,69,30/09/2023,0,9,2,Advertisement,0,6
4496,28363,11/12/2023,19,ScriptEase,Development Tools,Enterprise,Monthly,919,Annual,19,6,94,11/03/2023,0,5,1,Direct,0,18
2834,28364,13/04/2023,19,ScriptEase,Development Tools,Enterprise,Monthly,832,Lifetime,8,44,39,28/04/2023,0,9,2,Advertisement,1,0
2506,28365,23/05/2022,20,APIConnect,Development Tools,Pro,Daily,2391,Lifetime,5,36,87,03/02/2023,1,8,1,Email,0,17
4913,28367,12/01/2022,19,ScriptEase,Development Tools,Basic,Weekly,3165,Monthly,16,12,87,19/01/2024,0,4,5,Direct,1,7
1030,28369,24/07/2023,20,APIConnect,Development Tools,Pro,Daily,3750,Lifetime,26,18,53,22/02/2024,0,6,4,Direct,0,16
1594,28370,16/01/2024,19,ScriptEase,Development Tools,Pro,Daily,3031,Monthly,9,3,24,18/06/2023,0,6,2,Direct,1,20
4846,28374,03/11/2023,18,DevSync,Development Tools,Pro,Daily,3977,Annual,7,27,68,26/07/2023,0,2,1,Direct,0,17
3194,28376,01/07/2023,20,APIConnect,Development Tools,Pro,Daily,555,Lifetime,23,35,62,31/01/2023,0,1,4,Advertisement,1,15
2552,28377,17/04/2023,20,APIConnect,Development Tools,Pro,Weekly,4322,Annual,21,38,59,04/02/2023,0,4,3,Direct,1,28
3438,28386,09/02/2023,20,APIConnect,Development Tools,Free,Monthly,3624,Monthly,21,18,21,14/04/2023,0,7,1,Direct,1,13
4005,28391,20/09/2023,17,CodeFusion,Development Tools,Enterprise,Weekly,4469,Annual,23,7,63,05/04/2023,0,8,3,Direct,0,17
382,28392,09/11/2023,19,ScriptEase,Development Tools,Free,Daily,4424,Monthly,25,33,66,21/06/2023,0,5,5,Advertisement,0,20
4245,28395,16/08/2023,17,CodeFusion,Development Tools,Enterprise,Weekly,143,Lifetime,17,30,67,30/06/2023,0,6,3,Advertisement,0,17
3028,28396,02/06/2022,19,ScriptEase,Development Tools,Enterprise,Weekly,4357,Monthly,13,18,92,03/01/2023,0,9,5,Social Media,1,3
2372,28398,04/01/2023,20,APIConnect,Development Tools,Basic,Weekly,1463,Annual,7,46,67,12/03/2023,0,6,5,Advertisement,0,5
2774,28408,06/10/2023,17,CodeFusion,Development Tools,Free,Daily,1605,Lifetime,26,33,40,03/06/2023,0,2,1,Referral,1,27
4011,28414,30/05/2023,19,ScriptEase,Development Tools,Enterprise,Weekly,1879,Monthly,2,22,39,17/03/2023,0,9,5,Referral,0,14
4790,28419,06/02/2022,20,APIConnect,Development Tools,Basic,Daily,2809,Lifetime,0,31,44,16/10/2023,0,4,1,Social Media,0,5
1894,28422,12/07/2022,17,CodeFusion,Development Tools,Pro,Monthly,4015,Lifetime,11,40,50,05/02/2023,0,4,2,Advertisement,1,1
1113,28434,25/06/2022,18,DevSync,Development Tools,Pro,Weekly,1090,Lifetime,13,21,43,21/10/2023,0,9,1,Social Media,0,19
4071,28441,18/05/2022,20,APIConnect,Development Tools,Enterprise,Monthly,1724,Lifetime,20,22,62,04/05/2023,0,5,3,Referral,0,7
3418,28450,29/10/2023,19,ScriptEase,Development Tools,Pro,Daily,3870,Annual,7,33,25,31/10/2023,0,2,1,Referral,0,27
1564,28456,30/06/2023,20,APIConnect,Development Tools,Basic,Monthly,687,Lifetime,0,41,49,10/06/2023,1,7,1,Email,0,19
653,28458,09/01/2023,17,CodeFusion,Development Tools,Basic,Daily,3416,Monthly,25,23,61,10/08/2023,0,1,3,Direct,1,13
1453,28462,23/11/2023,17,CodeFusion,Development Tools,Free,Weekly,203,Monthly,26,39,76,29/01/2023,0,2,1,Referral,0,14
4412,28463,11/04/2022,19,ScriptEase,Development Tools,Free,Daily,4693,Annual,22,46,38,09/03/2023,0,1,2,Social Media,1,4
3375,28464,26/08/2022,18,DevSync,Development Tools,Pro,Daily,2808,Lifetime,16,45,99,04/10/2023,0,7,5,Direct,1,16
2324,28465,09/01/2024,20,APIConnect,Development Tools,Pro,Weekly,3432,Monthly,2,46,45,10/04/2023,0,7,4,Advertisement,0,13
34,28467,17/07/2023,19,ScriptEase,Development Tools,Enterprise,Weekly,2715,Annual,10,49,54,12/04/2023,1,6,3,Direct,0,29
999,28469,21/05/2022,20,APIConnect,Development Tools,Free,Monthly,641,Lifetime,22,9,52,25/12/2023,0,7,1,Referral,0,3
1746,28473,02/06/2023,18,DevSync,Development Tools,Basic,Daily,3661,Monthly,2,35,70,25/02/2023,0,7,1,Social Media,0,27
950,28482,24/10/2023,20,APIConnect,Development Tools,Basic,Weekly,3407,Monthly,16,10,94,14/11/2023,1,2,2,Direct,0,24
4271,28491,22/04/2022,19,ScriptEase,Development Tools,Pro,Weekly,4783,Monthly,24,38,44,17/03/2023,0,1,4,Referral,0,4
981,28493,08/12/2023,19,ScriptEase,Development Tools,Enterprise,Monthly,3428,Lifetime,29,31,89,27/01/2024,0,6,1,Advertisement,0,4
1089,28494,14/02/2022,18,DevSync,Development Tools,Free,Weekly,3047,Lifetime,11,48,64,08/12/2023,0,9,5,Email,0,6
4523,28496,18/04/2023,18,DevSync,Development Tools,Enterprise,Weekly,340,Annual,6,36,91,09/09/2023,0,5,4,Referral,0,28
4587,28506,09/07/2022,18,DevSync,Development Tools,Pro,Daily,2898,Monthly,28,25,37,06/07/2023,0,2,3,Advertisement,0,22
2455,28519,14/02/2024,18,DevSync,Development Tools,Free,Monthly,3137,Annual,21,21,34,17/03/2023,0,6,1,Email,0,20
4685,28526,03/09/2023,18,DevSync,Development Tools,Basic,Monthly,2836,Monthly,22,17,54,01/05/2023,0,8,3,Direct,0,9
3213,28530,15/07/2023,19,ScriptEase,Development Tools,Enterprise,Daily,4732,Lifetime,2,1,72,25/01/2023,0,4,1,Advertisement,0,5
4481,28532,21/06/2023,17,CodeFusion,Development Tools,Free,Weekly,1958,Lifetime,24,10,91,07/11/2023,0,8,3,Social Media,0,0
4064,28534,20/03/2023,20,APIConnect,Development Tools,Enterprise,Monthly,3583,Lifetime,8,5,33,29/08/2023,0,7,3,Referral,0,19
1445,28540,19/08/2022,17,CodeFusion,Development Tools,Free,Weekly,3605,Annual,3,3,62,07/09/2023,1,1,4,Direct,0,16
3757,28542,26/03/2022,17,CodeFusion,Development Tools,Basic,Daily,4846,Monthly,11,47,57,25/04/2023,0,4,1,Referral,0,1
4018,28543,09/10/2022,17,CodeFusion,Development Tools,Pro,Monthly,4285,Lifetime,15,3,31,27/05/2023,0,5,4,Referral,1,9
2467,28546,09/09/2023,19,ScriptEase,Development Tools,Enterprise,Monthly,1017,Lifetime,17,29,60,20/09/2023,0,6,5,Email,0,12
4875,28549,30/05/2023,17,CodeFusion,Development Tools,Free,Daily,317,Annual,14,23,49,20/01/2024,0,9,2,Referral,0,1
3528,28553,31/10/2023,18,DevSync,Development Tools,Free,Daily,2179,Annual,14,36,54,08/07/2023,1,2,2,Referral,0,26
1018,28554,13/01/2022,17,CodeFusion,Development Tools,Pro,Weekly,884,Lifetime,1,24,50,20/01/2024,0,8,5,Referral,0,9
4622,28565,13/04/2023,18,DevSync,Development Tools,Basic,Daily,616,Lifetime,29,26,55,30/09/2023,1,5,3,Advertisement,1,0
1209,28566,20/04/2022,20,APIConnect,Development Tools,Pro,Daily,3841,Lifetime,4,14,67,14/02/2023,0,9,4,Advertisement,1,27
2264,28569,06/04/2022,18,DevSync,Development Tools,Free,Daily,2007,Lifetime,10,7,54,20/08/2023,0,4,5,Referral,0,6
31,28577,08/02/2024,17,CodeFusion,Development Tools,Basic,Daily,493,Annual,16,18,25,23/04/2023,0,9,3,Social Media,0,0
1024,28578,25/09/2023,18,DevSync,Development Tools,Free,Weekly,1403,Monthly,23,19,44,18/04/2023,0,7,4,Advertisement,0,2
1566,28579,14/10/2022,20,APIConnect,Development Tools,Free,Weekly,4777,Monthly,21,24,66,13/11/2023,0,2,5,Social Media,0,14
134,28580,17/09/2023,19,ScriptEase,Development Tools,Free,Weekly,3705,Lifetime,4,30,27,06/12/2023,0,3,1,Direct,1,9
4403,28598,02/05/2022,20,APIConnect,Development Tools,Free,Monthly,3582,Lifetime,27,46,39,03/04/2023,0,8,1,Advertisement,0,6
4407,28610,26/10/2023,17,CodeFusion,Development Tools,Pro,Weekly,1968,Annual,1,49,25,26/01/2023,0,7,3,Email,0,13
2223,28620,09/09/2023,17,CodeFusion,Development Tools,Basic,Monthly,3439,Lifetime,24,12,21,22/12/2023,0,4,4,Advertisement,1,25
3248,28623,13/11/2023,18,DevSync,Development Tools,Free,Monthly,270,Annual,15,33,38,19/07/2023,0,8,4,Direct,0,29
4171,28635,24/01/2022,20,APIConnect,Development Tools,Basic,Monthly,2130,Monthly,2,42,41,26/07/2023,0,3,5,Referral,0,24
4456,28651,07/07/2023,19,ScriptEase,Development Tools,Basic,Weekly,1210,Lifetime,26,14,50,15/07/2023,0,7,2,Direct,0,15
1476,28653,15/05/2023,20,APIConnect,Development Tools,Free,Monthly,1346,Annual,23,10,80,16/01/2024,0,8,3,Email,1,7
1123,28656,13/10/2023,19,ScriptEase,Development Tools,Free,Weekly,2613,Annual,6,25,64,28/01/2024,0,1,5,Referral,0,21
54,28657,20/05/2022,20,APIConnect,Development Tools,Enterprise,Monthly,1130,Lifetime,29,2,34,26/02/2024,0,6,5,Referral,0,18
3062,28658,24/10/2022,17,CodeFusion,Development Tools,Pro,Daily,1952,Lifetime,14,13,58,10/11/2023,0,3,3,Referral,1,4
2282,28662,16/05/2022,18,DevSync,Development Tools,Enterprise,Daily,4143,Lifetime,1,17,84,19/05/2023,0,3,4,Referral,0,8
988,28665,26/01/2022,20,APIConnect,Development Tools,Free,Daily,3013,Monthly,1,31,59,27/11/2023,0,5,3,Referral,1,8
2431,28667,17/04/2022,18,DevSync,Development Tools,Basic,Weekly,3037,Annual,22,35,32,11/05/2023,0,4,4,Social Media,1,22
3537,28672,17/01/2022,19,ScriptEase,Development Tools,Basic,Daily,4081,Monthly,8,20,63,27/02/2023,0,6,1,Social Media,0,26
3940,28674,07/01/2024,17,CodeFusion,Development Tools,Enterprise,Weekly,1170,Annual,26,10,39,14/12/2023,0,2,2,Direct,1,29
4238,28678,12/01/2023,20,APIConnect,Development Tools,Enterprise,Monthly,3223,Annual,0,39,84,08/12/2023,0,9,1,Referral,0,26
3647,28682,07/06/2022,18,DevSync,Development Tools,Enterprise,Weekly,1547,Lifetime,14,3,96,20/04/2023,0,1,2,Referral,0,0
1044,28688,12/06/2022,19,ScriptEase,Development Tools,Enterprise,Daily,2005,Annual,29,26,51,04/01/2024,0,7,5,Referral,0,6
3763,28690,28/11/2023,20,APIConnect,Development Tools,Basic,Weekly,1694,Annual,0,35,44,07/03/2023,0,2,5,Direct,0,7
3449,28696,06/01/2024,18,DevSync,Development Tools,Enterprise,Weekly,2945,Lifetime,9,29,93,26/11/2023,0,3,1,Direct,0,14
1836,28698,07/05/2023,20,APIConnect,Development Tools,Basic,Daily,4895,Annual,17,40,98,21/11/2023,0,8,2,Social Media,0,15
1954,28716,15/08/2023,17,CodeFusion,Development Tools,Enterprise,Monthly,4919,Lifetime,16,26,98,08/05/2023,0,8,2,Advertisement,0,16
741,28717,02/06/2022,20,APIConnect,Development Tools,Free,Daily,1953,Annual,1,11,55,20/01/2024,0,3,4,Direct,0,11
4685,28732,22/07/2023,20,APIConnect,Development Tools,Pro,Daily,3839,Monthly,28,33,33,23/03/2023,0,7,1,Social Media,1,4
3963,28735,23/04/2022,17,CodeFusion,Development Tools,Free,Monthly,4015,Annual,26,40,99,27/02/2023,0,9,5,Advertisement,0,10
3336,28741,03/09/2022,19,ScriptEase,Development Tools,Pro,Weekly,3146,Annual,5,44,70,20/02/2024,0,2,5,Advertisement,1,28
1735,28744,23/04/2022,20,APIConnect,Development Tools,Free,Weekly,4032,Annual,11,4,52,30/03/2023,0,6,3,Direct,0,25
519,28745,18/12/2022,18,DevSync,Development Tools,Enterprise,Monthly,4029,Lifetime,28,26,23,10/01/2024,0,6,2,Advertisement,0,1
705,28746,12/10/2023,17,CodeFusion,Development Tools,Enterprise,Monthly,1645,Annual,19,42,47,14/01/2023,1,6,3,Social Media,0,29
2670,28758,14/05/2022,17,CodeFusion,Development Tools,Free,Monthly,1817,Monthly,11,25,48,09/02/2024,0,4,3,Advertisement,0,11
2219,28761,19/04/2022,20,APIConnect,Development Tools,Pro,Daily,924,Monthly,27,31,80,06/11/2023,0,9,3,Social Media,1,10
1092,28767,10/03/2022,19,ScriptEase,Development Tools,Free,Weekly,1316,Lifetime,19,19,43,16/02/2023,1,5,5,Direct,0,29
1369,28774,21/01/2023,18,DevSync,Development Tools,Basic,Daily,2635,Annual,5,46,66,03/01/2024,1,6,2,Direct,0,13
4521,28782,20/07/2022,20,APIConnect,Development Tools,Free,Monthly,2940,Annual,10,39,63,15/10/2023,0,3,1,Email,0,14
4546,28787,17/02/2022,17,CodeFusion,Development Tools,Free,Daily,2469,Annual,1,25,41,13/12/2023,0,6,5,Advertisement,1,3
3027,28791,28/02/2023,18,DevSync,Development Tools,Free,Monthly,2342,Lifetime,2,11,23,14/01/2023,0,6,5,Referral,1,8
3368,28792,05/07/2022,18,DevSync,Development Tools,Pro,Daily,1743,Monthly,9,15,86,19/01/2023,0,7,1,Email,1,15
1912,28797,24/10/2022,18,DevSync,Development Tools,Enterprise,Monthly,468,Monthly,11,35,84,21/12/2023,0,7,1,Direct,1,19
1642,28803,14/12/2022,19,ScriptEase,Development Tools,Basic,Monthly,1568,Monthly,11,18,60,21/01/2023,0,9,1,Email,1,4
4821,28807,13/01/2022,20,APIConnect,Development Tools,Basic,Weekly,920,Monthly,6,25,91,26/03/2023,0,1,4,Referral,1,28
1193,28811,23/04/2023,19,ScriptEase,Development Tools,Enterprise,Weekly,2544,Monthly,6,28,54,25/05/2023,0,9,2,Advertisement,0,21
2441,28814,20/06/2022,18,DevSync,Development Tools,Basic,Monthly,1721,Lifetime,3,9,51,24/03/2023,0,6,4,Social Media,0,25
2182,28815,20/12/2022,18,DevSync,Development Tools,Pro,Daily,1767,Annual,0,33,34,29/03/2023,0,1,2,Social Media,1,3
3511,28816,23/06/2023,20,APIConnect,Development Tools,Basic,Monthly,2180,Annual,10,32,72,06/06/2023,1,7,2,Referral,0,3
2076,28824,24/05/2023,20,APIConnect,Development Tools,Enterprise,Daily,2543,Monthly,5,46,35,07/02/2024,0,4,3,Referral,1,7
3170,28828,13/04/2023,20,APIConnect,Development Tools,Enterprise,Weekly,641,Annual,7,27,43,10/04/2023,0,4,2,Email,0,10
232,28829,05/05/2023,20,APIConnect,Development Tools,Free,Weekly,2502,Lifetime,24,18,27,29/02/2024,0,5,4,Social Media,0,20
2937,28832,29/07/2022,17,CodeFusion,Development Tools,Enterprise,Daily,391,Lifetime,1,14,72,23/02/2023,0,5,2,Direct,0,29
619,28839,12/01/2024,18,DevSync,Development Tools,Free,Weekly,618,Monthly,2,34,21,09/04/2023,1,5,1,Email,1,25
2937,28847,25/01/2022,20,APIConnect,Development Tools,Free,Daily,1986,Annual,26,7,43,02/04/2023,0,2,3,Social Media,0,20
4607,28852,12/05/2022,20,APIConnect,Development Tools,Pro,Monthly,3154,Lifetime,16,38,52,28/07/2023,1,5,3,Email,0,17
932,28854,06/06/2023,18,DevSync,Development Tools,Free,Monthly,4662,Annual,25,0,26,25/05/2023,0,5,5,Advertisement,1,0
2802,28862,08/04/2022,19,ScriptEase,Development Tools,Enterprise,Weekly,3395,Monthly,21,7,65,10/11/2023,0,4,1,Advertisement,0,3
3905,28864,26/01/2024,18,DevSync,Development Tools,Basic,Weekly,1752,Lifetime,16,19,72,01/03/2023,0,5,3,Referral,1,22
3898,28874,26/04/2023,18,DevSync,Development Tools,Pro,Daily,4620,Lifetime,0,2,35,13/06/2023,1,3,5,Direct,0,14
537,28880,09/08/2023,20,APIConnect,Development Tools,Pro,Daily,2431,Annual,1,2,29,20/05/2023,1,9,4,Referral,1,4
1025,28885,22/02/2024,19,ScriptEase,Development Tools,Pro,Monthly,1252,Annual,16,8,35,23/02/2023,0,1,1,Direct,0,10
4874,28888,01/06/2023,18,DevSync,Development Tools,Basic,Weekly,3751,Annual,7,38,91,11/08/2023,0,5,2,Email,0,3
3685,28891,25/08/2023,19,ScriptEase,Development Tools,Enterprise,Daily,4490,Annual,7,49,65,22/12/2023,0,9,3,Email,0,0
3745,28897,03/09/2023,19,ScriptEase,Development Tools,Free,Monthly,1117,Lifetime,21,13,43,06/12/2023,0,2,3,Email,0,6
655,28907,13/06/2022,17,CodeFusion,Development Tools,Free,Monthly,1864,Monthly,29,18,34,17/05/2023,0,8,1,Advertisement,1,5
2704,28909,03/06/2022,19,ScriptEase,Development Tools,Enterprise,Daily,3266,Annual,24,36,92,17/02/2024,0,1,1,Direct,0,27
4988,28911,07/05/2023,19,ScriptEase,Development Tools,Pro,Monthly,1188,Annual,28,12,68,19/02/2023,0,1,1,Email,1,27
2198,28917,13/11/2023,19,ScriptEase,Development Tools,Free,Weekly,2030,Lifetime,13,26,58,16/02/2024,0,1,4,Email,0,23
1096,28922,23/09/2022,20,APIConnect,Development Tools,Basic,Monthly,2254,Annual,18,15,73,08/08/2023,0,2,3,Email,0,25
2917,28923,21/06/2022,18,DevSync,Development Tools,Free,Monthly,4943,Annual,0,19,27,13/06/2023,0,9,1,Direct,1,0
2682,28925,27/02/2023,20,APIConnect,Development Tools,Enterprise,Weekly,4481,Annual,9,43,67,07/10/2023,0,3,2,Referral,0,4
4229,28932,09/11/2022,19,ScriptEase,Development Tools,Pro,Weekly,566,Lifetime,3,37,64,23/06/2023,0,9,4,Advertisement,1,17
4114,28935,24/02/2023,17,CodeFusion,Development Tools,Enterprise,Daily,301,Monthly,8,34,70,29/04/2023,1,5,1,Referral,0,23
2471,28936,30/10/2023,17,CodeFusion,Development Tools,Basic,Monthly,4153,Annual,1,5,21,16/03/2023,0,4,3,Social Media,0,29
651,28938,27/09/2022,19,ScriptEase,Development Tools,Pro,Monthly,4476,Annual,29,47,41,29/06/2023,0,9,4,Direct,0,9
828,28942,17/05/2022,20,APIConnect,Development Tools,Enterprise,Monthly,2500,Monthly,17,48,82,08/11/2023,1,2,1,Email,0,29
4236,28945,17/09/2022,20,APIConnect,Development Tools,Basic,Daily,1867,Annual,10,45,40,22/01/2023,0,9,3,Email,0,8
3879,28948,28/06/2023,19,ScriptEase,Development Tools,Enterprise,Monthly,2483,Monthly,7,26,84,02/02/2024,0,4,1,Email,0,27
760,28962,01/02/2022,17,CodeFusion,Development Tools,Pro,Daily,3429,Lifetime,8,33,75,05/01/2023,0,8,5,Advertisement,1,7
1237,28969,18/06/2023,18,DevSync,Development Tools,Pro,Monthly,3817,Monthly,4,6,71,22/02/2023,0,5,5,Direct,1,29
4889,28974,18/09/2023,17,CodeFusion,Development Tools,Enterprise,Daily,4665,Lifetime,16,30,43,20/07/2023,0,7,3,Direct,0,20
2116,28993,06/07/2022,17,CodeFusion,Development Tools,Basic,Daily,1588,Monthly,15,49,51,12/01/2024,1,9,2,Referral,0,4
3267,28994,08/02/2023,17,CodeFusion,Development Tools,Free,Weekly,1768,Monthly,3,48,44,03/08/2023,0,8,2,Referral,1,14
2491,28996,09/10/2023,17,CodeFusion,Development Tools,Enterprise,Monthly,4772,Monthly,1,40,52,07/03/2023,0,7,2,Advertisement,1,0
351,28997,23/01/2023,19,ScriptEase,Development Tools,Pro,Weekly,1812,Monthly,20,38,60,15/02/2024,0,3,1,Advertisement,1,22
4306,28998,26/04/2022,18,DevSync,Development Tools,Free,Daily,4070,Annual,7,28,67,28/05/2023,0,6,5,Referral,0,29
3658,29008,07/10/2022,20,APIConnect,Development Tools,Basic,Daily,1056,Annual,8,32,77,26/03/2023,0,7,1,Email,0,6
4867,29010,07/01/2023,20,APIConnect,Development Tools,Enterprise,Monthly,3904,Monthly,17,24,93,26/09/2023,0,6,4,Referral,1,22
1344,29011,21/11/2023,20,APIConnect,Development Tools,Basic,Monthly,3816,Annual,14,19,52,25/10/2023,0,7,2,Social Media,0,23
2339,29015,24/02/2022,17,CodeFusion,Development Tools,Free,Monthly,796,Lifetime,2,44,62,01/08/2023,1,7,2,Referral,1,16
1503,29017,12/09/2023,20,APIConnect,Development Tools,Enterprise,Monthly,4788,Lifetime,18,1,21,19/03/2023,0,7,5,Social Media,0,21
1144,29031,30/05/2022,20,APIConnect,Development Tools,Pro,Monthly,4601,Lifetime,29,26,55,14/01/2023,0,4,4,Referral,1,19
2689,29037,04/05/2022,19,ScriptEase,Development Tools,Free,Daily,557,Monthly,3,45,93,26/12/2023,0,6,2,Referral,1,1
727,29051,29/06/2023,20,APIConnect,Development Tools,Free,Monthly,4868,Monthly,9,19,58,03/09/2023,0,3,4,Direct,0,18
424,29057,31/03/2022,18,DevSync,Development Tools,Free,Daily,2615,Lifetime,4,27,37,16/04/2023,0,1,1,Referral,0,2
1728,29062,19/06/2023,20,APIConnect,Development Tools,Free,Daily,3011,Lifetime,5,15,54,18/02/2023,0,7,3,Direct,1,2
43,29071,14/05/2022,19,ScriptEase,Development Tools,Free,Weekly,1239,Annual,13,0,37,24/01/2023,0,6,4,Referral,0,12
1361,29075,05/10/2022,18,DevSync,Development Tools,Pro,Monthly,3559,Monthly,28,25,52,07/07/2023,0,1,2,Social Media,0,6
387,29076,31/03/2023,19,ScriptEase,Development Tools,Pro,Daily,1386,Monthly,6,45,60,12/08/2023,0,9,1,Email,1,1
2172,29080,19/05/2023,19,ScriptEase,Development Tools,Enterprise,Monthly,1759,Lifetime,4,42,44,26/01/2023,1,4,2,Referral,0,10
3945,29081,17/03/2023,18,DevSync,Development Tools,Enterprise,Daily,2552,Lifetime,29,9,75,29/05/2023,0,3,1,Direct,0,21
1327,29082,16/04/2023,20,APIConnect,Development Tools,Basic,Monthly,4451,Lifetime,25,6,93,02/12/2023,1,6,1,Direct,0,16
2560,29083,08/12/2023,18,DevSync,Development Tools,Pro,Monthly,1184,Annual,16,44,24,10/05/2023,0,9,2,Social Media,0,1
735,29089,29/06/2023,20,APIConnect,Development Tools,Pro,Monthly,2332,Monthly,0,1,52,29/10/2023,0,7,4,Referral,0,2
4103,29093,21/06/2022,17,CodeFusion,Development Tools,Free,Daily,2721,Monthly,29,46,50,27/02/2024,0,1,4,Referral,0,28
4083,29104,16/06/2022,19,ScriptEase,Development Tools,Enterprise,Weekly,2814,Lifetime,7,21,30,03/06/2023,0,2,5,Social Media,0,11
2731,29105,23/01/2024,18,DevSync,Development Tools,Free,Daily,1692,Annual,21,28,99,26/09/2023,0,8,2,Referral,0,10
3470,29130,13/01/2024,19,ScriptEase,Development Tools,Free,Monthly,3286,Lifetime,3,27,38,13/02/2024,0,4,5,Referral,0,24
4616,29139,31/01/2024,20,APIConnect,Development Tools,Pro,Weekly,3932,Monthly,19,5,85,03/02/2024,0,9,4,Direct,0,27
2387,29140,29/04/2023,18,DevSync,Development Tools,Enterprise,Weekly,3364,Lifetime,5,7,46,29/05/2023,0,6,1,Email,0,17
1929,29142,01/07/2022,20,APIConnect,Development Tools,Basic,Weekly,1815,Annual,8,8,42,30/01/2024,0,2,3,Email,0,2
3764,29144,09/02/2022,18,DevSync,Development Tools,Basic,Weekly,2416,Annual,11,24,23,15/11/2023,1,9,5,Referral,1,0
224,29146,22/07/2023,17,CodeFusion,Development Tools,Enterprise,Weekly,2784,Lifetime,15,16,23,23/05/2023,0,7,2,Social Media,1,27
